PRODUCT,PROCESS,MACHINE,TIME_SLOT
EV car,Loading,8,46
Bolts,Testing,3,46
Cookie,Testing,5,47
EV car,Assembly,18,47
EV car,Testing,1,47
Bolts,Assembly,3,47
Hose,Assembly,18,48
Cake,Assembly,12,48
Bolts,Testing,11,48
Cookie,Assembly,15,49
Hose,Assembly,15,49
Hose,Testing,1,49
Bolts,Loading,8,49
Bolts,Testing,13,50
Cake,Assembly,15,51
Cake,Packaging,4,51
Bolts,Assembly,11,51
Cookie,Assembly,20,52
EV car,Testing,2,52
EV car,Packaging,5,52
Cake,Testing,11,52
Bolts,Assembly,12,52
Cookie,Assembly,5,53
Cookie,Testing,4,53
Cookie,Loading,1,53
Hose,Assembly,20,53
Hose,Testing,14,53
Hose,Packaging,5,53
Bomb,Assembly,15,53
Bolts,Assembly,7,53
EV car,Testing,4,54
Bomb,Assembly,14,54
Bolts,Testing,8,54
EV car,Testing,9,55
EV car,Loading,8,55
Plumbus,Loading,10,55
Cookie,Packaging,3,57
Cookie,Testing,15,58
Hose,Loading,5,58
Bolts,Testing,12,58
Bolts,Testing,9,58
Plumbus,Packaging,7,59
Bomb,Loading,6,59
Cake,Loading,13,59
Cookie,Packaging,10,60
EV car,Loading,7,60
Bolts,Loading,6,60
EV car,Packaging,5,61
Hose,Packaging,9,61
Bolts,Loading,3,62
Plumbus,Loading,2,63
Plumbus,Loading,6,63
EV car,Testing,7,65
EV car,Packaging,6,65
Cookie,Loading,8,66
Hose,Testing,8,66
Cake,Packaging,2,66
Bolts,Loading,1,66
Cookie,Packaging,8,67
Hose,Loading,5,67
Plumbus,Testing,4,67
Bolts,Loading,5,67
Cookie,Testing,13,68
EV car,Testing,3,68
Bolts,Testing,7,68
Bolts,Packaging,9,68
Bolts,Packaging,11,69
Hose,Loading,12,70
Plumbus,Loading,4,70
Bomb,Testing,6,70
Cake,Loading,11,70
Cookie,Loading,10,71
Cookie,Loading,7,71
Bolts,Packaging,3,71
EV car,Testing,10,72
Plumbus,Testing,3,72
Cookie,Packaging,8,73
Cookie,Loading,4,74
Bomb,Testing,9,75
Bolts,Loading,12,75
Cookie,Packaging,13,76
Hose,Packaging,13,76
Bolts,Testing,5,76
Hose,Loading,3,77
Bolts,Loading,4,77
Bolts,Testing,12,78
Bolts,Packaging,10,78
EV car,Loading,2,79
Hose,Testing,4,79
Hose,Packaging,12,79
Hose,Loading,2,80
Bolts,Packaging,12,80
EV car,Packaging,10,81
Plumbus,Packaging,4,81
Hose,Testing,2,82
Hose,Testing,13,82
Hose,Loading,8,82
Plumbus,Loading,10,82
Cookie,Packaging,5,83
Cookie,Loading,9,83
EV car,Packaging,12,83
Hose,Testing,14,83
EV car,Testing,11,84
Cake,Loading,13,84
Bolts,Testing,14,84
Cookie,Testing,7,85
Hose,Testing,5,85
Plumbus,Testing,3,85
Bolts,Packaging,2,85
Hose,Packaging,12,86
Cookie,Testing,15,87
Hose,Loading,9,88
Plumbus,Loading,10,88
Bomb,Packaging,5,88
Bolts,Packaging,12,88
Cookie,Packaging,2,90
Hose,Packaging,11,90
Plumbus,Packaging,13,90
Bolts,Loading,11,90
EV car,Packaging,12,93
Bomb,Packaging,5,94
Bolts,Loading,6,94
Bolts,Loading,7,94
Cookie,Packaging,13,99
EV car,Testing,10,99
Cookie,Loading,5,101
Hose,Packaging,5,102
EV car,Packaging,5,105
Bolts,Loading,5,106
Bolts,Loading,12,106
EV car,Loading,5,107
Hose,Loading,4,107
Bolts,Loading,9,107
Plumbus,Packaging,1,109
Bolts,Packaging,2,109
Bolts,Packaging,4,110
EV car,Packaging,9,111
Hose,Packaging,5,111
Plumbus,Packaging,7,111
Bolts,Loading,3,111
Cookie,Packaging,10,112
Hose,Loading,9,115
Cake,Loading,5,115
Bolts,Packaging,6,115
Bomb,Packaging,12,116
Bolts,Packaging,10,116
Bolts,Loading,13,116
Cookie,Loading,4,117
Cake,Packaging,1,117
Bolts,Packaging,2,121
Bolts,Loading,13,121
Bolts,Loading,9,121
Hose,Loading,9,122
Bolts,Packaging,7,122
Cake,Packaging,3,123
Bolts,Loading,6,123
Cookie,Loading,5,124
EV car,Packaging,11,124
Bomb,Loading,7,124
Cookie,Loading,4,125
EV car,Loading,8,125
Bomb,Loading,8,125
Cake,Loading,11,125
Bolts,Packaging,4,125
EV car,Loading,10,129
Cake,Packaging,9,129
Hose,Loading,6,131
Cookie,Loading,6,134
EV car,Loading,10,134
Plumbus,Loading,8,134
Hose,Loading,8,138
EV car,Loading,8,141
Cookie,Loading,8,142
Bomb,Loading,4,143
Cake,Assembly,15,1
Hose,Assembly,5,2
Bolts,Assembly,8,2
Hose,Assembly,16,3
Bolts,Assembly,20,3
Cookie,Packaging,9,4
Bomb,Assembly,8,4
Cake,Assembly,12,4
Bolts,Assembly,7,4
Bolts,Testing,4,4
Bolts,Packaging,5,4
Cookie,Testing,3,5
Cookie,Testing,7,5
Hose,Testing,8,5
Plumbus,Assembly,22,5
Cake,Testing,12,6
Bolts,Assembly,2,6
Bolts,Packaging,10,6
Cookie,Assembly,4,7
EV car,Assembly,4,7
Hose,Assembly,10,7
Hose,Assembly,5,7
Plumbus,Assembly,9,7
Bolts,Assembly,10,7
Bolts,Testing,1,7
Bolts,Testing,7,7
Bolts,Testing,9,7
Cookie,Assembly,5,8
Bolts,Packaging,13,8
Bolts,Packaging,4,8
Bolts,Packaging,3,8
Bolts,Loading,3,8
Bolts,Loading,8,8
Hose,Assembly,10,10
Hose,Testing,10,10
Cake,Assembly,1,10
Cake,Testing,12,10
Bolts,Assembly,2,10
Bolts,Packaging,10,10
EV car,Assembly,9,11
Plumbus,Assembly,4,11
Cake,Assembly,4,11
Bolts,Loading,7,11
Cookie,Assembly,18,12
Cookie,Testing,9,12
Cookie,Testing,5,12
Hose,Packaging,1,12
EV car,Assembly,9,13
Hose,Testing,9,13
Hose,Testing,15,14
Bomb,Assembly,20,14
Cookie,Packaging,12,15
Cookie,Loading,11,15
EV car,Loading,10,15
Bomb,Packaging,3,15
Cake,Testing,6,15
Bolts,Assembly,20,15
Cookie,Assembly,11,16
Bomb,Testing,10,16
Cake,Assembly,12,16
Bolts,Assembly,3,16
EV car,Packaging,4,18
Bomb,Loading,4,18
Bolts,Assembly,10,18
Cookie,Assembly,4,19
EV car,Testing,12,19
Plumbus,Packaging,11,19
Cake,Assembly,1,19
Bolts,Assembly,20,19
EV car,Assembly,14,20
Bolts,Assembly,19,20
Cookie,Assembly,15,21
Cookie,Testing,14,21
EV car,Loading,3,21
Hose,Testing,13,21
Bolts,Assembly,9,21
Cake,Loading,1,22
Bolts,Assembly,20,22
Bolts,Testing,5,22
Cookie,Testing,3,23
Hose,Packaging,4,23
Bomb,Testing,15,23
Bolts,Assembly,17,23
Bolts,Packaging,2,23
Bomb,Loading,13,24
Hose,Assembly,12,25
Bolts,Assembly,15,25
Bolts,Testing,14,25
Cookie,Assembly,8,26
Cookie,Assembly,13,26
Bomb,Testing,11,26
Bolts,Loading,6,26
Bomb,Packaging,13,27
Bolts,Testing,6,27
Hose,Testing,8,28
Bolts,Assembly,18,28
EV car,Testing,1,29
Hose,Assembly,12,29
EV car,Assembly,22,30
Plumbus,Assembly,1,30
Bomb,Packaging,6,30
Cake,Packaging,1,30
Cookie,Packaging,4,31
Cake,Packaging,11,31
Cookie,Testing,1,32
EV car,Assembly,5,32
Bolts,Loading,8,32
EV car,Assembly,2,33
Hose,Assembly,22,33
Hose,Packaging,13,33
Plumbus,Packaging,10,33
Bomb,Assembly,20,33
Bolts,Assembly,21,33
Cookie,Loading,4,34
EV car,Packaging,5,34
Plumbus,Assembly,13,34
EV car,Assembly,14,35
EV car,Testing,8,35
Plumbus,Testing,9,35
Plumbus,Loading,12,35
Cookie,Loading,2,36
Bolts,Testing,11,36
EV car,Packaging,11,37
Plumbus,Testing,1,37
Cake,Testing,6,37
Bolts,Loading,8,37
Cookie,Assembly,12,38
Cake,Loading,5,38
Bolts,Packaging,13,38
EV car,Packaging,12,39
Plumbus,Testing,2,39
Bolts,Loading,4,39
Cookie,Assembly,20,40
EV car,Assembly,6,40
Hose,Assembly,16,40
Hose,Loading,7,40
Plumbus,Testing,1,40
Bomb,Assembly,14,40
Cake,Assembly,12,40
Cookie,Packaging,7,41
Hose,Assembly,10,41
Bolts,Loading,7,41
Cookie,Testing,4,42
Bolts,Packaging,13,42
Bolts,Assembly,22,43
Cookie,Assembly,5,44
Hose,Assembly,19,44
Hose,Packaging,3,44
Hose,Loading,2,44
Bolts,Assembly,12,44
Bomb,Assembly,19,45
Cake,Testing,10,45
Bolts,Testing,9,45
Bolts,Loading,8,45
Plumbus,Assembly,13,46
Plumbus,Packaging,1,46
Bolts,Loading,11,46
EV car,Assembly,15,47
Hose,Assembly,3,47
Plumbus,Testing,12,47
Plumbus,Testing,11,47
Bomb,Testing,5,47
Cookie,Assembly,4,48
Cookie,Assembly,2,48
EV car,Loading,2,48
Cookie,Loading,5,49
Plumbus,Loading,9,49
Cookie,Packaging,2,50
Hose,Assembly,1,50
Hose,Packaging,5,50
Plumbus,Packaging,5,50
Cake,Packaging,10,50
Cookie,Assembly,13,51
Hose,Testing,15,51
Hose,Testing,8,51
Cookie,Assembly,1,52
Hose,Loading,12,52
Cake,Testing,11,52
Cake,Loading,12,52
Bolts,Loading,8,52
Hose,Packaging,9,53
Hose,Packaging,6,53
Plumbus,Assembly,11,53
Bomb,Assembly,18,53
Bomb,Assembly,19,53
Bolts,Assembly,4,53
Bolts,Testing,10,53
EV car,Testing,5,54
Hose,Assembly,11,54
Hose,Testing,2,54
Cookie,Packaging,2,55
Hose,Testing,1,55
Plumbus,Loading,10,56
Bolts,Packaging,4,56
EV car,Loading,1,57
Cake,Testing,7,57
Bolts,Testing,3,57
Cookie,Packaging,3,58
Cake,Packaging,13,58
Cookie,Loading,9,59
EV car,Testing,5,59
Bolts,Packaging,2,59
Cookie,Loading,3,60
EV car,Packaging,9,60
Cookie,Packaging,3,62
Cookie,Testing,14,63
Bomb,Testing,8,63
Cookie,Testing,7,64
Cookie,Testing,13,64
EV car,Testing,14,64
Hose,Testing,14,64
Bomb,Testing,9,64
Bolts,Packaging,12,64
Bolts,Testing,15,65
Hose,Packaging,11,66
Bolts,Testing,9,66
Plumbus,Packaging,2,67
Cake,Packaging,7,68
Bolts,Testing,9,68
Hose,Packaging,10,69
Plumbus,Packaging,3,69
Cookie,Packaging,2,71
Cookie,Packaging,8,71
Hose,Testing,6,71
Plumbus,Testing,1,71
Bomb,Packaging,12,71
Bolts,Loading,5,72
EV car,Testing,5,73
Cookie,Testing,4,74
Bolts,Testing,13,74
Bolts,Testing,6,74
Cookie,Loading,8,75
Cake,Loading,1,75
Bolts,Testing,5,75
Bolts,Packaging,11,75
Bomb,Testing,13,76
Cake,Packaging,3,76
EV car,Loading,7,77
Cake,Packaging,5,77
Bolts,Loading,8,77
Hose,Loading,11,78
Plumbus,Packaging,7,78
Cake,Loading,6,80
Bolts,Testing,14,80
Bolts,Packaging,4,80
Bolts,Packaging,4,80
Cookie,Packaging,10,81
Cookie,Packaging,1,81
Hose,Testing,11,81
Bolts,Packaging,13,81
Cookie,Testing,15,82
EV car,Testing,8,82
Hose,Loading,9,83
Hose,Loading,4,83
Bomb,Loading,9,83
EV car,Packaging,7,84
Bolts,Testing,7,84
Cookie,Testing,11,85
Bomb,Loading,8,86
Bolts,Testing,5,88
Cookie,Loading,10,89
Hose,Testing,13,89
Hose,Loading,3,89
Cookie,Testing,15,92
Hose,Loading,3,92
Hose,Packaging,12,93
Bolts,Loading,5,93
Cookie,Packaging,3,94
EV car,Testing,7,94
Hose,Loading,13,94
EV car,Packaging,8,95
Bomb,Packaging,3,95
Cookie,Loading,7,97
EV car,Testing,5,97
EV car,Loading,10,97
Bolts,Loading,12,97
Plumbus,Loading,9,99
Bomb,Packaging,7,100
Hose,Loading,1,101
Cookie,Loading,10,102
Hose,Loading,8,103
Cookie,Loading,2,104
EV car,Loading,7,104
Bomb,Packaging,2,105
Bolts,Loading,9,105
Cake,Loading,2,106
EV car,Loading,4,107
Bomb,Loading,5,107
Cookie,Loading,3,108
EV car,Loading,4,111
Hose,Packaging,13,112
Hose,Loading,1,112
Cookie,Packaging,2,114
Cookie,Packaging,4,114
Plumbus,Loading,3,115
Bolts,Loading,1,115
EV car,Packaging,2,116
Hose,Loading,12,116
Bolts,Loading,4,116
Cookie,Loading,4,119
EV car,Packaging,11,120
Hose,Packaging,3,120
Cake,Loading,3,120
Hose,Packaging,8,121
Bolts,Packaging,12,121
Bolts,Packaging,6,125
Bolts,Packaging,4,126
Hose,Packaging,7,127
Bolts,Loading,3,127
Bolts,Packaging,6,128
Cookie,Loading,5,129
Plumbus,Loading,11,130
Bomb,Loading,9,130
Plumbus,Loading,3,132
EV car,Packaging,5,133
Hose,Loading,12,133
Bomb,Loading,9,135
Bolts,Loading,3,137
Cookie,Loading,8,143
EV car,Loading,3,144
Cake,Assembly,14,1
EV car,Assembly,7,2
Hose,Assembly,15,2
Bomb,Assembly,19,2
Bolts,Assembly,17,2
EV car,Assembly,19,3
Hose,Assembly,19,3
Bolts,Assembly,6,3
Bolts,Assembly,1,3
Bolts,Testing,9,3
Bolts,Packaging,1,3
Hose,Assembly,17,4
Bolts,Assembly,11,4
Hose,Testing,1,5
Cake,Assembly,13,5
Cake,Testing,8,5
Bolts,Assembly,11,5
Hose,Loading,2,6
Cake,Testing,15,6
Bolts,Testing,8,6
Bolts,Loading,7,6
Cookie,Assembly,19,7
Cookie,Packaging,9,7
Cake,Packaging,8,7
Hose,Loading,10,8
Bolts,Testing,15,8
Hose,Assembly,19,9
Hose,Testing,11,9
Plumbus,Assembly,13,9
Bolts,Assembly,3,9
Bolts,Testing,5,9
Cookie,Loading,2,10
Hose,Assembly,16,10
Bolts,Loading,9,10
Cookie,Assembly,21,11
Cookie,Loading,3,11
EV car,Testing,14,11
Hose,Assembly,5,11
Bolts,Assembly,3,11
Bolts,Assembly,22,12
Hose,Assembly,14,13
Cake,Loading,10,13
Bolts,Assembly,19,13
Cookie,Testing,7,14
Bomb,Assembly,13,14
Cake,Assembly,6,14
Plumbus,Assembly,1,15
Bolts,Assembly,7,15
Cookie,Assembly,9,16
Hose,Loading,5,16
Plumbus,Assembly,3,16
Bolts,Assembly,6,16
Cookie,Assembly,15,18
Cookie,Testing,11,18
Cookie,Packaging,6,18
Hose,Packaging,6,18
Bomb,Assembly,16,18
EV car,Assembly,4,19
Hose,Loading,8,19
Cake,Assembly,3,19
Bolts,Testing,4,19
Bolts,Testing,1,19
Bolts,Packaging,11,19
Cookie,Assembly,6,20
Plumbus,Loading,4,20
Cookie,Packaging,10,21
EV car,Testing,8,21
Plumbus,Testing,4,21
Bomb,Assembly,16,21
Bolts,Testing,12,21
Bolts,Packaging,1,21
Hose,Testing,3,22
Bomb,Testing,2,22
EV car,Assembly,4,23
EV car,Assembly,13,23
EV car,Packaging,8,23
Hose,Assembly,7,23
Hose,Packaging,10,23
Bolts,Testing,13,23
Bolts,Packaging,3,23
Bolts,Loading,2,23
Hose,Packaging,2,24
Bolts,Testing,15,24
Cookie,Testing,11,25
Hose,Assembly,9,25
Hose,Loading,10,25
Plumbus,Assembly,1,25
Plumbus,Testing,14,25
Hose,Packaging,11,26
Bolts,Assembly,13,26
Cookie,Assembly,15,27
Cookie,Testing,10,27
Cookie,Packaging,11,27
Hose,Assembly,13,27
Plumbus,Packaging,13,27
Cake,Loading,3,27
Bolts,Loading,11,27
Cookie,Loading,5,28
Hose,Assembly,8,28
Hose,Loading,9,28
Plumbus,Loading,11,28
Bolts,Testing,15,28
Bolts,Testing,4,28
EV car,Assembly,19,29
EV car,Testing,14,29
Cookie,Assembly,2,30
Cookie,Packaging,10,30
EV car,Assembly,7,30
EV car,Testing,1,30
Hose,Testing,13,30
Plumbus,Assembly,10,31
Bomb,Assembly,10,31
Cake,Testing,4,31
Bolts,Assembly,16,31
Bolts,Packaging,4,31
Cookie,Assembly,18,32
Cookie,Assembly,10,32
Cookie,Testing,4,32
Bolts,Assembly,17,32
Hose,Packaging,5,33
Bomb,Assembly,17,33
Cookie,Testing,10,34
Plumbus,Testing,4,35
Bomb,Packaging,5,35
Bolts,Assembly,12,35
Cookie,Assembly,14,37
Cookie,Testing,4,37
Cookie,Packaging,2,37
Hose,Testing,9,37
Cake,Packaging,6,37
Bolts,Assembly,6,37
Bolts,Loading,4,37
EV car,Assembly,9,38
EV car,Loading,10,38
Hose,Assembly,20,38
Bomb,Assembly,2,38
Cookie,Loading,13,39
EV car,Packaging,13,39
EV car,Loading,7,39
Bolts,Loading,8,39
Cookie,Assembly,2,40
Cookie,Assembly,1,40
Cookie,Assembly,11,40
Cookie,Testing,1,40
Cookie,Loading,3,40
EV car,Packaging,7,40
Plumbus,Packaging,5,40
Cake,Loading,10,40
EV car,Assembly,18,41
Hose,Testing,6,41
Bolts,Assembly,9,41
Bolts,Testing,7,41
Cookie,Assembly,14,42
Bolts,Assembly,4,42
EV car,Assembly,10,43
Hose,Assembly,9,43
Bomb,Testing,9,43
Bomb,Packaging,6,43
Cake,Assembly,2,43
EV car,Testing,8,44
Hose,Testing,4,44
Cookie,Loading,9,45
Plumbus,Assembly,12,45
Plumbus,Packaging,9,45
Cookie,Testing,7,46
Plumbus,Assembly,19,46
Cake,Testing,13,46
Bolts,Loading,2,46
Hose,Packaging,11,47
Cookie,Testing,3,48
Hose,Testing,9,48
Bomb,Testing,14,48
Bomb,Packaging,5,48
Bolts,Testing,1,48
Hose,Assembly,9,49
Bomb,Loading,12,49
Cake,Packaging,1,49
Bolts,Testing,9,49
Cake,Assembly,6,50
Bolts,Assembly,4,50
EV car,Loading,10,51
EV car,Testing,1,52
EV car,Testing,6,52
Cake,Assembly,1,52
Cookie,Assembly,6,53
Bolts,Assembly,22,53
Bolts,Loading,13,53
Cookie,Testing,3,54
EV car,Loading,7,54
Bolts,Packaging,7,54
Cake,Packaging,8,55
Hose,Packaging,2,56
Bolts,Testing,3,56
Bolts,Packaging,12,56
Cookie,Testing,3,57
Cookie,Loading,2,57
Cookie,Loading,1,57
Cookie,Testing,15,58
Cookie,Packaging,10,58
Hose,Packaging,11,59
Bomb,Testing,8,59
Bolts,Testing,1,59
Bolts,Packaging,7,60
Bolts,Packaging,10,60
Hose,Testing,10,61
Hose,Loading,5,61
Bolts,Packaging,13,61
Cookie,Packaging,6,62
Cookie,Packaging,7,62
Cake,Packaging,10,62
Bolts,Loading,3,62
Bolts,Loading,3,63
Hose,Loading,12,64
EV car,Loading,8,65
Bolts,Packaging,7,65
Bolts,Loading,2,65
EV car,Packaging,1,66
EV car,Packaging,5,66
Plumbus,Testing,10,66
Cake,Testing,11,66
Bolts,Packaging,5,66
Bolts,Packaging,10,66
Cookie,Loading,3,67
Bomb,Testing,12,67
Cookie,Testing,12,68
Bolts,Loading,2,68
Cookie,Packaging,13,69
Plumbus,Testing,7,69
Bolts,Packaging,8,69
EV car,Testing,1,70
Hose,Testing,8,70
Plumbus,Testing,3,70
Bomb,Testing,3,70
Cookie,Loading,9,71
Cake,Testing,6,71
Cake,Loading,11,71
Bolts,Loading,7,71
Hose,Packaging,3,72
Hose,Testing,15,74
Hose,Packaging,12,74
Cake,Packaging,3,74
Bolts,Testing,14,74
Hose,Packaging,3,75
Plumbus,Packaging,5,75
Plumbus,Packaging,13,75
Bomb,Testing,3,76
Bolts,Testing,1,77
Bolts,Loading,2,78
EV car,Packaging,10,79
Bolts,Testing,12,79
Bolts,Loading,6,79
Bolts,Loading,5,79
Cookie,Loading,10,80
Bolts,Packaging,5,80
Bolts,Packaging,2,81
Bolts,Testing,8,82
Hose,Testing,14,83
Hose,Testing,12,84
Hose,Testing,4,84
Plumbus,Testing,7,84
Bomb,Packaging,9,84
EV car,Testing,3,85
Cake,Loading,11,86
Bolts,Packaging,11,86
Bolts,Packaging,9,87
Cookie,Testing,13,88
EV car,Loading,6,88
Hose,Loading,10,88
EV car,Loading,13,89
Hose,Loading,3,90
Bomb,Loading,13,91
Cake,Testing,11,91
Plumbus,Loading,1,93
Plumbus,Loading,10,95
Bomb,Loading,3,96
EV car,Testing,1,97
EV car,Loading,4,97
Hose,Packaging,9,97
EV car,Loading,2,98
Hose,Packaging,13,98
Bolts,Packaging,10,98
Bolts,Loading,5,98
Plumbus,Loading,5,99
Hose,Loading,11,101
Bomb,Packaging,13,101
Cookie,Packaging,12,102
EV car,Packaging,2,102
Hose,Loading,5,103
Hose,Loading,4,103
Bomb,Loading,9,103
Bomb,Packaging,13,104
Cookie,Packaging,1,107
EV car,Packaging,2,107
Bolts,Loading,1,107
Plumbus,Loading,5,108
Hose,Loading,12,109
Hose,Packaging,3,110
Cake,Loading,11,110
Cookie,Packaging,8,112
Bolts,Loading,9,113
Cookie,Packaging,1,115
Bolts,Packaging,9,116
Bomb,Packaging,1,119
Cookie,Packaging,2,120
Cookie,Loading,2,120
EV car,Packaging,3,121
Cake,Loading,13,124
Bolts,Loading,8,124
Cake,Packaging,2,126
Plumbus,Packaging,7,127
Plumbus,Packaging,4,127
Cookie,Loading,13,128
Plumbus,Loading,9,129
Bomb,Loading,2,129
EV car,Packaging,12,130
Cookie,Loading,6,131
Bomb,Loading,10,131
EV car,Loading,12,138
Cookie,Loading,9,139
Bomb,Loading,10,141
Hose,Assembly,22,1
EV car,Assembly,11,2
Bolts,Testing,6,2
Bolts,Assembly,7,3
Bolts,Packaging,9,3
Cookie,Assembly,18,4
Cookie,Testing,4,4
Bolts,Loading,6,4
Cookie,Assembly,21,5
Hose,Packaging,9,5
Cookie,Loading,2,6
Cake,Assembly,18,6
Cake,Assembly,1,6
Cookie,Testing,15,7
Cookie,Packaging,3,7
EV car,Assembly,14,7
Hose,Testing,6,7
Hose,Assembly,14,8
Plumbus,Assembly,12,8
Cookie,Assembly,3,9
Bolts,Testing,1,9
Cookie,Assembly,22,10
Cookie,Assembly,6,12
Plumbus,Loading,1,12
Bomb,Loading,12,12
Hose,Assembly,19,13
Bolts,Assembly,6,13
Bolts,Packaging,12,13
EV car,Assembly,1,14
Hose,Testing,9,14
Hose,Testing,1,15
Bomb,Assembly,6,15
Hose,Assembly,14,16
Hose,Loading,13,16
Cake,Assembly,8,16
Cake,Loading,8,16
Bolts,Assembly,10,16
Plumbus,Testing,11,17
Bomb,Assembly,6,17
Bolts,Assembly,1,17
Bolts,Loading,5,17
EV car,Testing,4,18
Bomb,Assembly,1,18
Cookie,Packaging,5,19
Hose,Packaging,9,20
Hose,Loading,12,20
Bolts,Assembly,7,20
Bolts,Loading,13,20
Bolts,Loading,4,20
Hose,Assembly,10,21
Hose,Loading,10,21
Bolts,Assembly,4,21
Bolts,Assembly,18,21
Cookie,Testing,10,22
EV car,Assembly,8,22
Plumbus,Assembly,17,22
Plumbus,Loading,13,22
Bolts,Packaging,1,22
Cookie,Packaging,3,23
Hose,Assembly,4,23
Hose,Assembly,17,23
Hose,Packaging,3,23
Plumbus,Assembly,15,23
Cookie,Assembly,9,24
Cookie,Testing,13,24
Hose,Testing,2,24
Hose,Packaging,12,24
EV car,Testing,8,25
Hose,Assembly,6,25
Plumbus,Assembly,3,25
Bomb,Assembly,14,25
Bolts,Loading,11,25
Cookie,Testing,14,26
Hose,Assembly,7,26
Plumbus,Testing,14,26
Cake,Packaging,4,26
Bolts,Testing,8,26
Bolts,Assembly,15,27
EV car,Assembly,1,28
Bolts,Assembly,15,28
EV car,Testing,6,29
Hose,Assembly,21,29
Bomb,Assembly,16,29
Bomb,Testing,2,29
EV car,Assembly,17,30
Hose,Testing,8,30
Cake,Assembly,5,30
Cake,Testing,15,30
Bolts,Assembly,18,30
Hose,Testing,8,31
Cake,Assembly,18,31
Bolts,Testing,4,31
EV car,Assembly,6,32
EV car,Assembly,17,32
Hose,Assembly,21,32
Hose,Packaging,1,32
Plumbus,Loading,3,32
Bolts,Assembly,9,32
Cookie,Assembly,3,33
Cookie,Loading,9,33
EV car,Testing,4,33
Plumbus,Assembly,4,33
Bolts,Testing,15,33
Cookie,Testing,13,34
EV car,Loading,7,34
Bomb,Loading,13,34
Cake,Testing,1,34
Hose,Packaging,1,35
Bomb,Packaging,3,35
Bomb,Loading,1,35
Cookie,Testing,9,36
Hose,Loading,13,36
Bolts,Testing,7,36
Bolts,Loading,12,36
Hose,Packaging,10,37
Cookie,Assembly,20,38
Plumbus,Loading,12,38
Bomb,Assembly,2,38
Bolts,Testing,15,38
Cookie,Assembly,3,39
Bomb,Testing,3,39
Cake,Testing,8,39
Bolts,Loading,7,39
Cookie,Packaging,9,40
Plumbus,Assembly,5,40
Bomb,Testing,15,40
Cake,Packaging,3,40
Bolts,Assembly,17,40
Cookie,Packaging,13,41
Cookie,Assembly,11,42
Hose,Assembly,8,42
Hose,Testing,9,42
Bolts,Assembly,2,42
Cookie,Packaging,1,43
Cookie,Loading,9,43
Plumbus,Assembly,14,43
Bolts,Testing,11,43
Cookie,Assembly,2,44
Cookie,Testing,6,44
Bolts,Assembly,5,44
Bolts,Assembly,21,44
Bolts,Assembly,3,44
Hose,Assembly,14,45
Hose,Testing,15,45
Cake,Assembly,4,46
Bolts,Assembly,8,46
Cookie,Assembly,7,47
EV car,Assembly,15,47
Cookie,Assembly,16,48
Cookie,Assembly,14,48
Hose,Testing,6,48
Bolts,Assembly,8,48
Bolts,Assembly,13,48
Bolts,Assembly,1,48
Bolts,Packaging,5,48
Plumbus,Testing,13,49
Plumbus,Testing,10,49
Cake,Loading,9,49
EV car,Assembly,6,50
Bolts,Testing,11,50
Bolts,Testing,5,50
Cookie,Testing,11,51
Cookie,Packaging,11,51
Hose,Assembly,21,51
Cake,Assembly,12,51
Hose,Loading,2,52
Bomb,Assembly,13,52
Cookie,Packaging,11,53
Hose,Packaging,1,53
Bolts,Packaging,5,53
Cookie,Assembly,21,54
Hose,Testing,12,54
Bolts,Testing,5,54
Bolts,Testing,3,54
Cookie,Testing,6,55
EV car,Loading,10,55
EV car,Loading,8,56
Cake,Loading,6,56
Bolts,Packaging,13,56
Bolts,Packaging,4,56
EV car,Testing,11,57
Cake,Loading,3,57
Cookie,Packaging,7,58
Cookie,Loading,1,59
Hose,Testing,3,59
Cookie,Loading,3,60
Cookie,Loading,13,60
Hose,Loading,7,61
Bomb,Testing,15,61
Bolts,Loading,12,61
Cookie,Loading,4,63
Plumbus,Packaging,1,63
EV car,Loading,6,64
Plumbus,Testing,11,64
Bomb,Testing,10,65
Cake,Testing,12,65
EV car,Packaging,5,66
Cookie,Testing,9,67
Bomb,Packaging,13,67
Cake,Packaging,4,67
Cookie,Testing,10,68
Cookie,Packaging,1,68
Hose,Loading,7,68
Bolts,Packaging,13,68
Cake,Loading,6,69
Bolts,Testing,13,69
Bolts,Testing,6,69
EV car,Testing,13,70
Hose,Packaging,13,70
Bolts,Packaging,2,70
Cookie,Packaging,3,71
EV car,Testing,5,71
Hose,Packaging,7,71
Bomb,Testing,6,71
Bomb,Testing,2,72
Bolts,Testing,3,72
Bolts,Loading,3,73
Hose,Testing,13,74
Hose,Testing,13,74
Bolts,Loading,1,74
Cookie,Testing,6,75
Cookie,Loading,10,75
EV car,Testing,3,75
EV car,Loading,8,75
Cake,Packaging,9,76
EV car,Testing,15,77
Plumbus,Packaging,6,77
Bolts,Packaging,12,77
Cake,Testing,2,78
Plumbus,Testing,8,80
Bomb,Loading,6,80
Cake,Packaging,12,80
Cookie,Packaging,12,82
EV car,Loading,5,82
Hose,Packaging,2,82
Bomb,Loading,1,82
Bolts,Packaging,3,82
Bolts,Loading,4,82
Bolts,Loading,1,82
Bomb,Packaging,1,83
Hose,Loading,9,84
Plumbus,Testing,5,84
Hose,Testing,3,85
Bolts,Testing,15,85
Bolts,Testing,3,85
Cookie,Loading,2,87
